Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Minm_Balance,Maxm_Balance,Bank_Offer_Feature,Term_in_Months,Interest_Type,Interest,APY,Source
 2018-08-21,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Source
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.25%,4.93%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,4.0%,4.954%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.75%,4.985%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.25%,4.612%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.125%,4.608%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.64%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.125%,4.84%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,3.875%,4.878%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.625%,4.925%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.25%,4.612%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.125%,4.608%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.64%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.125%,4.84%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,3.875%,4.878%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.625%,4.925%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.250%,5.056%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,3.750%,4.576%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.625%,4.964%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.500%,4.915%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.375%,5.008%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.500%,4.997%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,3.875%,4.432%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.750%,5.367%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.500%,4.837%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.250%,4.895%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.750%,5.202%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,3.875%,4.156%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.625%,4.801%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.500%,4.695%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,3.750%,4.18%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.848%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.58%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.000%,4.77%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,3.875%,4.966%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.500%,4.652%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.375%,4.605%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.375%,4.528%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,4.375%,4.678%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,3.875%,4.606%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.875%,5.176%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,,Offline,20.0,Fixed,4.750%,5.128%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.375%,4.909%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,5.250%,5.443%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,5.125%,5.364%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.625%,4.741%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,,Offline,20.0,Fixed,4.500%,4.643%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.125%,4.286%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,4.500%,4.861%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,4.375%,4.873%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.500%,4.556%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.250%,4.328%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,3.875%,4.509%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,3.750%,4.602%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_10/1,,Offline,30.0,Variable,4.375%,4.660%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,5.47%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,4.5%,5.591%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.375%,5.189%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.909%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30.0,Fixed,4.125%,4.96%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30.0,Variable,3.5%,4.954%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,4.959%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.5%,5.1%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.375%,4.671%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.405%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30.0,Fixed,4.25%,4.506%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30.0,Variable,3.5%,4.431%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,4.125%,5.106%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,4.0%,4.982%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.125%,4.911%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.25%,4.866%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,3.875%,5.004%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,3.875%,4.866%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.0%,4.783%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.25%,4.754%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARM,,Offline,30.0,Variable,3.25%,4.662%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 YR ARM,,Offline,30.0,Variable,3.375%,4.526%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARM,,Offline,30.0,Variable,3.75%,4.476%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.625%,4.849%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.5%,4.744%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,4.125%,4.469%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,4.0%,4.521%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.5%,4.61%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.25%,4.428%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.08%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.75%,4.017%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 YR FIXED,,Offline,30.0,Fixed,4.125%,4.25%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXED,,Offline,15.0,Fixed,3.875%,4.093%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixed,,Offline,30.0,Fixed,4.700%,4.7701%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15.0,Fixed,3.900%,4.0557%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30.0,Fixed,4.675%,4.7169%,500000.0,25%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30.0,Variable,4.400%,4.8486%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30.0,Variable,4.250%,4.7048%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-21,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30.0,Fixed,4.400%,5.5006%,200000.0,5%,660,New Purchase,Primary Residence,Principal + Interest,Bank Website
