Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Minm_Balance,Maxm_Balance,Bank_Offer_Feature,Term_in_Months,Interest_Type,Interest,APY,Source
 2018-07-17,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Source
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.125%,4.827%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,4.0%,4.866%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.875%,4.936%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.25%,4.583%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.125%,4.634%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.607%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.0%,4.739%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,3.75%,4.764%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.625%,4.856%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.25%,4.583%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.125%,4.634%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.607%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.0%,4.739%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,3.75%,4.764%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.625%,4.856%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,3.875%,4.432%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.997%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.250%,4.847%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.625%,4.964%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.906%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.375%,5.177%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,3.875%,4.675%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.500%,4.915%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.837%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.375%,5.014%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.500%,4.695%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,3.875%,4.279%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.625%,4.801%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.747%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.250%,4.689%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,3.875%,4.156%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,4.375%,4.678%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.000%,4.77%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.375%,4.587%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.000%,4.88%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.569%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,3.875%,4.596%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.375%,4.523%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.375%,4.507%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.875%,5.154%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,,Offline,20.0,Fixed,4.625%,5.001%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.375%,4.909%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,5.000%,5.292%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,4.875%,5.244%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.500%,4.545%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.250%,4.384%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,4.125%,4.629%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,4.125%,4.718%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_10/1,,Offline,30.0,Variable,4.375%,4.660%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.5%,5.358%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,4.125%,5.236%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.25%,5.066%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.89%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30.0,Fixed,4.125%,4.96%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30.0,Variable,3.5%,4.899%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.5%,4.843%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.5%,5.081%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.25%,4.543%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.385%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30.0,Fixed,4.25%,4.484%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30.0,Variable,3.5%,4.372%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,4.0%,5.073%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,4.0%,4.941%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.0%,4.859%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.25%,4.836%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,3.875%,4.96%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,3.875%,4.826%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.0%,4.747%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.125%,4.69%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARM,,Offline,30.0,Variable,3.125%,4.618%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 YR ARM,,Offline,30.0,Variable,3.375%,4.49%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARM,,Offline,30.0,Variable,3.625%,4.411%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.625%,4.838%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.375%,4.677%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,4.125%,4.469%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,4.0%,4.521%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.5%,4.599%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.25%,4.399%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.098%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.75%,4.017%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 YR FIXED,,Offline,30.0,Fixed,4.125%,4.25%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXED,,Offline,15.0,Fixed,3.875%,4.074%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixed,,Offline,30.0,Fixed,4.700%,4.7719%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15.0,Fixed,3.990%,4.1226%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30.0,Fixed,4.675%,4.7203%,500000.0,25%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30.0,Variable,4.400%,4.8495%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30.0,Variable,4.200%,4.6836%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30.0,Fixed,4.400%,5.4913%,200000.0,5%,660,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Year Fixed,,Offline,30.0,Fixed,4.400%,4.6604%,200000.0,0%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Year Fixed,,Offline,15.0,Fixed,4.375%,4.7903%,200000.0,0%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,VA 30 Year 5/1 ARM,,Offline,30.0,Variable,4.875%,4.9588%,200000.0,0%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed Rate,,Offline,30.0,Fixed,4.625%,4.695%,200000.0,25,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-07-17,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate VA,,Offline,30.0,Fixed,4.5%,4.808%,200000.0,0,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
